iter	Logloss
495	0.670269301
496	0.6702612796
497	0.6702528328
498	0.6702505994
499	0.6702504901
500	0.6702370099
501	0.6702365683
502	0.6702275505
503	0.6702238675
504	0.6702177965
505	0.6702166994
506	0.6701956761
507	0.6701955655
508	0.6701955102
509	0.6701933554
510	0.6701933554
511	0.6701933554
512	0.6701933554
513	0.6701933554
514	0.6701946881
515	0.6701927055
516	0.6701906056
517	0.6701852887
518	0.6701851228
519	0.6701845699
520	0.6701844598
521	0.6701804859
522	0.6701690101
523	0.6701701718
524	0.6701425124
525	0.6701344461
526	0.670128829
527	0.6701273095
528	0.6701286409
529	0.6701234655
530	0.6701206498
531	0.6701204302
532	0.6701189934
533	0.6700952738
534	0.6700781813
535	0.6700786242
536	0.6700713844
537	0.6700696712
538	0.6700697824
539	0.6700457315
540	0.6700392264
541	0.6700390616
542	0.6700312845
543	0.6700310176
544	0.6700311843
545	0.670022777
546	0.6700211362
547	0.6700130807
548	0.6700109602
549	0.6700097998
550	0.6700050613
551	0.6700045093
552	0.6700027414
553	0.6700028527
554	0.6700021897
555	0.6700008224
556	0.669991531
557	0.6699898744
558	0.6699898744
559	0.6699808778
560	0.6699788875
561	0.6699788875
562	0.6699794414
563	0.6699750132
564	0.6699517853
565	0.6699517853
566	0.6699517853
567	0.6699514085
568	0.6699489336
569	0.6699494992
570	0.6699238003
571	0.669919961
572	0.6699197951
573	0.6699046475
574	0.6699001815
575	0.6699001262
576	0.6698930061
577	0.6698883346
578	0.6698871298
579	0.6698792853
580	0.6698792853
581	0.6698792853
582	0.6698811201
583	0.6698813965
584	0.6698674072
585	0.6698620501
586	0.6698597285
587	0.6698560328
588	0.6698504529
589	0.669849569
590	0.6698441203
591	0.6698441762
592	0.6698347252
593	0.669839873
594	0.6698348105
595	0.6698343134
596	0.6698282581
597	0.6698301994
598	0.6698266624
599	0.6698251144
600	0.6698203866
601	0.6698180873
602	0.6698178668
603	0.6698191436
604	0.6698164013
605	0.6698146525
606	0.6698156489
607	0.6698139357
608	0.6698122428
609	0.6698108253
610	0.6697929216
611	0.6697925353
612	0.6697925359
613	0.6697687092
614	0.6697573768
615	0.6697565442
616	0.669738965
617	0.6697386885
618	0.6697311334
619	0.6697274649
620	0.6697054613
621	0.6697061425
622	0.6696989173
623	0.6696988083
624	0.669698753
625	0.6696947835
626	0.6696958509
627	0.6696932309
628	0.6696929545
629	0.66968947
630	0.66968561
631	0.6696852787
632	0.669688422
633	0.6696844185
634	0.6696799924
635	0.6696798829
636	0.6696803257
637	0.669679784
638	0.6696716713
639	0.6696716713
640	0.6696714649
641	0.6696643058
642	0.6696604885
643	0.669659991
644	0.6696405834
645	0.6696404182
646	0.6696363573
647	0.669636413
648	0.6696366901
649	0.6696204884
650	0.6696204884
651	0.669619413
652	0.6696191918
653	0.6696191918
654	0.6696196337
655	0.669619203
656	0.6696108852
657	0.6695955674
658	0.6695891841
659	0.6695838497
660	0.6695806477
661	0.6695806477
662	0.6695597077
663	0.6695609272
664	0.6695608173
665	0.6695606514
666	0.6695602651
667	0.6695611216
668	0.6695594081
669	0.6695529667
670	0.6695563964
671	0.6695518824
672	0.6695501139
673	0.6695501139
674	0.6695493952
675	0.6695518299
676	0.6695484757
677	0.6695485862
678	0.6695482256
679	0.6695458181
680	0.6695286904
681	0.6695241373
682	0.6695260423
683	0.6695061015
684	0.6695058497
685	0.669504714
686	0.6694867617
687	0.6694893841
688	0.6694888872
689	0.6694892196
690	0.669482722
691	0.6694850686
692	0.6694807371
693	0.6694809036
694	0.6694791904
695	0.6694787717
696	0.669459936
697	0.6694580705
698	0.6694580712
699	0.6694572423
700	0.6694593114
701	0.6694426796
702	0.6694428454
703	0.6694444487
704	0.6694370545
705	0.6694369018
706	0.6694306394
707	0.6694304954
708	0.6694294836
709	0.669414068
710	0.6694139145
711	0.6694124358
712	0.6694122147
713	0.6694061974
714	0.6694092586
715	0.6693965022
716	0.669392032
717	0.6693886421
718	0.669388034
719	0.66938621
720	0.6693860994
721	0.6693884422
722	0.6693801863
723	0.6693801863
724	0.6693763787
725	0.6693744251
726	0.6693731348
727	0.6693689976
728	0.6693686256
729	0.6693683081
730	0.6693655805
731	0.669366916
732	0.669366916
733	0.6693656244
734	0.6693637797
735	0.6693621211
736	0.6693633175
737	0.6693632622
738	0.6693626547
739	0.6693600068
740	0.6693599522
741	0.6693567148
742	0.6693558401
743	0.66935773
744	0.6693572121
745	0.6693478747
746	0.6693479859
747	0.6693420421
748	0.6693429388
749	0.6693431605
750	0.6693424539
751	0.6693419363
752	0.6693419363
753	0.6693419363
754	0.6693419363
755	0.669341197
756	0.6693411418
757	0.6693403468
758	0.6693403025
759	0.6693358477
760	0.6693312275
761	0.6693260097
762	0.6693251584
763	0.6693234668
764	0.6693236104
765	0.6693117839
766	0.6693099817
767	0.669310954
768	0.6693118495
769	0.6693057064
770	0.6693041741
771	0.6693036314
772	0.6693030559
773	0.6693039176
774	0.6693039176
775	0.6693039176
776	0.66930312
777	0.6692936604
778	0.6692930289
779	0.6692908326
780	0.6692934961
781	0.6692934965
782	0.6692924106
783	0.6692882018
784	0.6692805208
785	0.6692827083
786	0.6692752378
787	0.6692759248
788	0.6692598959
789	0.669261408
790	0.6692560931
791	0.6692562036
792	0.6692562043
793	0.6692566459
794	0.6692557862
795	0.6692564256
796	0.669253954
797	0.6692371124
798	0.6692387239
799	0.6692420164
800	0.6692420171
801	0.6692295476
802	0.6692247551
803	0.6692246991
804	0.6692269971
805	0.6692240975
806	0.669218058
807	0.6692163441
808	0.6692192278
809	0.6692206652
810	0.6692188961
811	0.6692129177
812	0.669210876
813	0.6692007618
814	0.6692007065
815	0.6691968843
816	0.6691991251
817	0.6691991814
818	0.6691889009
819	0.6691838062
820	0.6691879269
821	0.6691825552
822	0.6691846852
823	0.6691829713
824	0.6691828608
825	0.6691818833
826	0.6691817181
827	0.6691816069
828	0.6691816635
829	0.6691818293
830	0.6691810115
831	0.6691651092
832	0.6691669075
833	0.6691550237
834	0.6691547472
835	0.6691551349
836	0.6691551349
837	0.669155025
838	0.6691550243
839	0.6691523615
840	0.6691399478
841	0.6691410816
842	0.6691353222
843	0.6691376163
844	0.6691369984
845	0.6691331177
846	0.6691335066
847	0.6691301234
848	0.6691239763
849	0.6691274861
850	0.6691265355
851	0.6691241824
852	0.6691278029
853	0.6691140556
854	0.6691107266
855	0.6691107266
856	0.6691139595
857	0.6691133751
858	0.6691112628
859	0.6691084312
860	0.6691084312
861	0.6691084871
862	0.6691057656
863	0.6691080891
864	0.6691080898
865	0.6691046908
866	0.6691049672
867	0.6691026567
868	0.6691029217
869	0.6691018833
870	0.6691001142
871	0.6690992175
872	0.6690889571
873	0.6690879898
874	0.6690857104
875	0.6690892188
876	0.6690868841
877	0.6690868841
878	0.669083001
879	0.6690822693
880	0.6690797681
881	0.6690797687
882	0.6690738698
883	0.6690741123
884	0.6690705455
885	0.6690726857
886	0.6690755631
887	0.6690670232
888	0.6690571274
889	0.6690570725
890	0.6690579983
891	0.6690579983
892	0.6690580543
893	0.6690578744
894	0.6690579849
895	0.6690559947
896	0.6690560506
897	0.6690553999
898	0.6690553854
899	0.6690561298
900	0.669056151
901	0.6690508849
902	0.6690445566
903	0.6690348266
904	0.6690341493
905	0.6690341493
906	0.6690326424
907	0.6690284821
908	0.6690289372
909	0.6690270704
910	0.6690220423
911	0.6690207011
912	0.6690209072
913	0.6690228668
914	0.6690229774
915	0.6690210976
916	0.6690214294
917	0.6690221617
918	0.6690221623
919	0.6690197976
920	0.6690128482
921	0.6690129998
922	0.6690131653
923	0.6690166517
924	0.6690116611
925	0.6690120887
926	0.6690136216
927	0.6690050541
928	0.6690052756
929	0.6689980328
930	0.6689960559
931	0.6689944928
932	0.6689944935
933	0.6689955089
934	0.6689949008
935	0.6689884341
936	0.6689912765
937	0.6689913718
938	0.6689910241
939	0.6689934217
940	0.6689866226
941	0.6689864965
942	0.6689893394
943	0.6689823935
944	0.6689792964
945	0.6689686423
946	0.668969788
947	0.6689614038
948	0.6689592317
949	0.6689581096
950	0.6689580929
951	0.6689530071
952	0.6689535986
953	0.668952824
954	0.6689415624
955	0.6689399189
956	0.6689338917
957	0.6689272951
958	0.6689300976
959	0.6689272359
960	0.6689268078
961	0.668923197
962	0.6689276408
963	0.6689276408
964	0.668921835
965	0.6689244329
966	0.6689214609
967	0.668919194
968	0.6689191761
969	0.6689221444
970	0.668907675
971	0.668907675
972	0.6689028649
973	0.6689040458
974	0.6689039905
975	0.6689044881
976	0.6689053335
977	0.668905223
978	0.6688985879
979	0.6689017558
980	0.6689012036
981	0.6689015728
982	0.668895956
983	0.6688980391
984	0.6688981497
985	0.6688981497
986	0.6688980944
987	0.6688990938
988	0.6688995001
989	0.6688995001
990	0.668900224
991	0.6688942898
992	0.6688943458
993	0.6688947876
994	0.6688944559
995	0.6688941609
996	0.6688931481
997	0.6688930375
998	0.6688930934
999	0.6688903836
